id;artist;year;city;country;tour
3bf2a800;Coldplay;1999;Londres;Royaume-Uni;
6bd65e7e;Coldplay;1999;Londres;Royaume-Uni;
73d106e9;Coldplay;1999;Londres;Royaume-Uni;
7bd65e78;Coldplay;1999;Londres;Royaume-Uni;
13fe9d3d;Coldplay;1999;Kentish Town;Royaume-Uni;
6bd65e7a;Coldplay;1999;Londres;Royaume-Uni;
2bd0e08a;Coldplay;1998;Londres;Royaume-Uni;
23d0e08b;Coldplay;1998;Londres;Royaume-Uni;
7bd106f4;Coldplay;1998;Manchester;Royaume-Uni;
5bd65f84;Coldplay;1998;Manchester;Royaume-Uni;
33d0e095;Coldplay;1998;Londres;Royaume-Uni;
2bd0e096;Coldplay;1998;Londres;Royaume-Uni;
53d65f85;Coldplay;1998;Londres;Royaume-Uni;
43d65f87;Coldplay;1998;Londres;Royaume-Uni;
73d106f1;Coldplay;1998;Londres;Royaume-Uni;
5bd65f80;Coldplay;1998;Londres;Royaume-Uni;
1bda4dd4;Coldplay;1997;Londres;Royaume-Uni;
